SearchID,Speaker,LeftContext,Codes,RightContext,City
85,btabd1,BT: Donc,412, c'est la j/ euh je1132 crois que0112 c'est le1114,Tournai
86,btabd1,et eux ils vont dire,411, ech'ca y'est din ch'gardin.,Tournai
87,btabd1,Chez nous on va dire,411," el ca y est din l'gardin, et eux ils vont dire041",Tournai
88,btabd1, Donc0411 on va dire,412, ch' ca. Chez nous on va dire0411 el ca y est din,Tournai
89,btabd1,bas c'est che. Donc,411, on va dire0412 ch' ca. Chez nous on va dire0411 e,Tournai
90,btabd1," euh bon, tandis que",1114, euh labas c'est che. Donc0411 on va dire0412 ch,Tournai
91,btabd1,t pour0412 la chatte,412," c'est el, hein euh bon, tandis que1114 euh laba",Tournai
92,btabd1,ussi euh el cat pour,412," la chatte0412 c'est el, hein euh bon, tandis que1",Tournai
93,btabd1,it el ca pour0412 le,1122, chat.,Tournai
94,btabd1,us on dit el ca pour,412, le1122 chat.,Tournai
95,btabd1,ont pas des el comme,412," chez nous, hein chez nous on dit el ca pour0412 l",Tournai
96,btabd1,cle1422s definis ce,1112," sont pas des el comme0412 chez nous, hein chez no",Tournai
97,btabd1,bas tous les article,1422,s definis ce1112 sont pas des el comme0412 chez n,Tournai
98,btabd1,"413, par0411 exemple",1422, labas tous les article1422s definis ce1112 son,Tournai
99,btabd1,"2 plus vite0413, par",411, exemple1422 labas tous les article1422s defini,Tournai
100,btabd1,2ville0412 plus vite,413,", par0411 exemple1422 labas tous les article1422",Tournai
101,btabd1,tois d'Abbe0312ville,412," plus vite0413, par0411 exemple1422 labas tous l",Tournai
102,btabd1,le1132 patois d'Abbe,312,"ville0412 plus vite0413, par0411 exemple1422 lab",Tournai
103,btabd1,"mprenne0412nt le, le",1132," patois d'Abbe0312ville0412 plus vite0413, par0411",Tournai
104,btabd1,"agner du temps, pour",412," qu'ils comprenne0412nt le, le1132 patois d'Abbe03",Tournai
105,btabd1,412 qu'ils comprenne,412,"nt le, le1132 patois d'Abbe0312ville0412 plus vite",Tournai
106,btabd1,BT: Pour,412," gagner du temps, pour0412 qu'ils comprenne0412nt",Tournai
107,btabd1,nt tout de0112 suite,413, euh.,Tournai
108,btabd1,s pige0412nt tout de,112, suite0413 euh.,Tournai
109,btabd1,pour0412 qu'ils pige,412,nt tout de0112 suite0413 euh.,Tournai
110,btabd1,2s ficelle0412s pour,412, qu'ils pige0412nt tout de0112 suite0413 euh.,Tournai
111,btabd1,quelque1422s ficelle,412,s pour0412 qu'ils pige0412nt tout de0112 suite0413,Tournai
112,btabd1,,1422,s ficelle0412s pour0412 qu'ils pige0412nt tout de0,Tournai
113,btabd1,ence0411 a les lire,412," j'avais donne aux gens qui etaient la, quelque",Tournai
114,btabd1,avant qu'il commence,411, a les lire0412 j'avais donne aux gens qui etai,Tournai
115,btabd1,es texte1423s. Entre,1422, les plats.,Tournai
116,btabd1,u lire0412 des texte,1423,s. Entre1422 les plats.,Tournai
117,btabd1,etait ve0212nu lire,412, des texte1423s. Entre1422 les plats.,Tournai
118,btabd1,copain qui etait ve,212,nu lire0412 des texte1423s. Entre1422 les plats.,Tournai
119,btabd1, des texte0422s donc,412, c'est un copain qui etait ve0212nu lire0412 des,Tournai
120,btabd1,2 dire0412 des texte,422,s donc0412 c'est un copain qui etait ve0212nu lir,Tournai
121,btabd1,12mande de0112 dire,412, des texte0422s donc0412 c'est un copain qui etai,Tournai
122,btabd1,vais de0212mande de,112, dire0412 des texte0422s donc0412 c'est un copain,Tournai
123,btabd1,12 leur0411 avais de,212,mande de0112 dire0412 des texte0422s donc0412 c'e,Tournai
124,btabd1,BT: Et je0112 leur,411, avais de0212mande de0112 dire0412 des texte0422s,Tournai
125,btabd1,BT: Et je,112, leur0411 avais de0212mande de0112 dire0412 des t,Tournai
126,btabd1,ion a Abbe0312ville,413,0,Tournai
127,btabd1, association a Abbe,312,ville0413.,Tournai
128,btabd1, qui anime0411nt une,411, association a Abbe0312ville0413.,Tournai
129,btabd1,i des amis qui anime,411,nt une0411 association a Abbe0312ville0413.,Tournai
130,btabd1,"2 Somme0413, et donc",412, j'ai des amis qui anime0411nt une0411 association,Tournai
131,btabd1,en Baie de0112 Somme,413,", et donc0412 j'ai des amis qui anime0411nt une041",Tournai
132,btabd1,ait ete en Baie de,112," Somme0413, et donc0412 j'ai des amis qui anime041",Tournai
133,btabd1, euh par0411 exemple,1422, l'annee d'avant on avait ete en Baie de0112 So,Tournai
134,btabd1,explique0414 euh par,411, exemple1422 l'annee d'avant on avait ete en Ba,Tournai
135,btabd1,donc0411 on explique,414, euh par0411 exemple1422 l'annee d'avant on avait,Tournai
136,btabd1,2d du lieu quoi donc,411, on explique0414 euh par0411 exemple1422 l'annee,Tournai
137,btabd1,BT: Euh du picar,412,d du lieu quoi donc0411 on explique0414 euh par041,Tournai
138,btabd1,dise0412nt des texte,423,s.,Tournai
139,btabd1,2 les plats ils dise,412,nt des texte0423s.,Tournai
140,btabd1,"c0412 nous, et entre",1422, les plats ils dise0412nt des texte0423s.,Tournai
141,btabd1,e0411 a manger avec,412," nous, et entre1422 les plats ils dise0412nt des t",Tournai
142,btabd1,qui que1132 j'invite,411," a manger avec0412 nous, et entre1422 les plats i",Tournai
143,btabd1,"sans du cru, qui que",1132," j'invite0411 a manger avec0412 nous, et entre142",Tournai
144,btabd1,412 que1122 j'arrive,414," euh, a trouver des patoisans du cru, qui que1132",Tournai
145,btabd1,de0112 suite0412 que,1122," j'arrive0414 euh, a trouver des patoisans du cru",Tournai
146,btabd1,annees de0112 suite,412," que1122 j'arrive0414 euh, a trouver des patoisan",Tournai
147,btabd1,di aa fait plusieur,411,s annees de0112 suite0412 que1122 j'arrive0414 eu,Tournai
148,btabd1,ieur0411s annees de,112," suite0412 que1122 j'arrive0414 euh, a trouver de",Tournai
149,btabd1,dans le0112 temps de,112, midi aa fait plusieur0411s annees de0112 suite0,Tournai
150,btabd1,BT: Mais dans le,112, temps de0112 midi aa fait plusieur0411s annees,Tournai
151,btabd1, culturel0412 chaque,412, fois.,Tournai
152,btabd1,e euh plus culturel,412, chaque0412 fois.,Tournai
153,btabd1,cate bol0412 d'air,411, et il y a un cate euh plus culturel0412 chaque0,Tournai
154,btabd1,il y a un cate bol,412, d'air0411 et il y a un cate euh plus culturel04,Tournai
155,btabd1,s un peu touristique,412," c'est, c'est il y a un cate bol0412 d'air0411 e",Tournai
156,btabd1,n on fait une0412 pe,1222,"tite tu sais un peu touristique0412 c'est, c'est i",Tournai
157,btabd1,412s bon on fait une,412," pe1222tite tu sais un peu touristique0412 c'est,",Tournai
158,btabd1,BT: Alor,412,s bon on fait une0412 pe1222tite tu sais un peu to,Tournai
159,btabd1,"3 euh, par0411 exemp",452,le la fois passee on a ete a Douai.,Tournai
160,btabd1,"2d donc0413 euh, par",411, exemp0452le la fois passee on a ete a Douai.,Tournai
161,btabd1,0412 picar0412d donc,413," euh, par0411 exemp0452le la fois passee on a et",Tournai
162,btabd1,du domaine0412 picar,412,"d donc0413 euh, par0411 exemp0452le la fois passe",Tournai
163,btabd1,1422 lieu du domaine,412," picar0412d donc0413 euh, par0411 exemp0452le la f",Tournai
164,btabd1,ans une0411 un autre,1422," lieu du domaine0412 picar0412d donc0413 euh, par0",Tournai
165,btabd1,fait un a/ un voyage,413, euh.,Tournai
166,btabd1,BT: Euh qui doit se,112," derouler dans, dans une0411 un autre1422 lieu du",Tournai
167,btabd1,"ouler dans, dans une",411, un autre1422 lieu du domaine0412 picar0412d donc0,Tournai
168,btabd1,perdu ou bien chaque,411, annee on fait un a/ un voyage0413 euh.,Tournai
169,btabd1, ou bien. Ou bien le,112, lundi perdu ou bien chaque0411 annee on fait un,Tournai
170,btabd1, consacrer un auteur,411, ou bien. Ou bien le0112 lundi perdu ou bien chaqu,Tournai
171,btabd1,412s qu'on fait pour,414, euh consacrer un auteur0411 ou bien. Ou bien le01,Tournai
172,btabd1, soirees dialectale,412,s qu'on fait pour0414 euh consacrer un auteur0411,Tournai
173,btabd1, un peu exceptionnel,412,s des soirees dialectale0412s qu'on fait pour0414,Tournai
174,btabd1,ple0424 euh des truc,411,s un peu exceptionnel0412s des soirees dialectale,Tournai
175,btabd1,BT: Par,411, exemple0424 euh des truc0411s un peu exceptionnel,Tournai
176,btabd1,BT: Par0411 exemple,424, euh des truc0411s un peu exceptionnel0412s des so,Tournai
177,btacb1,"it0411 euh, e/, elle",411, aime0412 bien euh sa tranquillite donc0411 euh e,Tournai
178,btacb1,"ine0414, ben en fait",411," euh, e/, elle0411 aime0412 bien euh sa tranquilli",Tournai
179,btacb1,BT: Cathe0312rine,414,", ben en fait0411 euh, e/, elle0411 aime0412 bien",Tournai
180,btacb1,BT: Cathe,312,"rine0414, ben en fait0411 euh, e/, elle0411 aime04",Tournai
181,btacb1,421 un peu euh sa re,1212,"ligion, et sa voie enfin c'est, c'est bien quoi. C",Tournai
182,btacb1,quoi. C'est chouette,413,,Tournai
183,btacb1,ille0412 qui cherche,421," un peu euh sa re1212ligion, et sa voie enfin c'es",Tournai
184,btacb1,te0411 une0412 fille,412," qui cherche0421 un peu euh sa re1212ligion, et sa",Tournai
185,btacb1, aa raconte0411 une,412, fille0412 qui cherche0421 un peu euh sa re1212lig,Tournai
186,btacb1,0412 la aa raconte,411, une0412 fille0412 qui cherche0421 un peu euh sa r,Tournai
187,btacb1,"Et euh, mais en fait",412, la aa raconte0411 une0412 fille0412 qui cherche,Tournai
188,btacb1,etait vraiment hor,412,"s du commun quoi,",Tournai
189,btacb1,euh special0412 que,2121," euh, qu'Amelie Poulain quoi, Amelie Poulain c'",Tournai
190,btacb1, pour0412 comprendre,422, quoi.,Tournai
191,btacb1,"st un, c'est un film",421," un peu, un peu moins euh special0412 que2121 euh",Tournai
192,btacb1,u moins euh special,412," que2121 euh, qu'Amelie Poulain quoi, Amelie Pou",Tournai
193,btacb1,le0112 voir0412 pour,412, comprendre0422 quoi.,Tournai
194,btacb1,ut aller le0112 voir,412, pour0412 comprendre0422 quoi.,Tournai
195,btacb1,fin il faut aller le,112, voir0412 pour0412 comprendre0422 quoi.,Tournai
196,btacb1," different, en fait",411," euh, enfin il faut aller le0112 voir0412 pour0412",Tournai
197,btacb1,toute0412 pe1222tite,414,", euh avec0411 Audrey Tautou.",Tournai
198,btacb1,"22tite0414, euh avec",411, Audrey Tautou.,Tournai
199,btacb1,12 suis toute0412 pe,1222,"tite0414, euh avec0411 Audrey Tautou.",Tournai
200,btacb1,et je1112 suis toute,412," pe1222tite0414, euh avec0411 Audrey Tautou.",Tournai
201,btacb1,Dieu est grand et je,1112," suis toute0412 pe1222tite0414, euh avec0411 Audre",Tournai
202,btacb1,1122 j'ai ete voir,414,", c'etait, Dieu est grand et je1112 suis toute041",Tournai
203,btacb1,dernier film0422 que,1122," j'ai ete voir0414, c'etait, Dieu est grand et",Tournai
204,btacb1,"BT: Euh, le",1132," dernier film0422 que1122 j'ai ete voir0414, c'",Tournai
205,btacb1, le1132 dernier film,422," que1122 j'ai ete voir0414, c'etait, Dieu est g",Tournai
206,btacb1,me0412 bien aussi le,112," cinema, et voila quoi.",Tournai
207,btacb1, quoi. Et euh j'aime,412," bien aussi le0112 cinema, et voila quoi.",Tournai
208,btacb1,"n la lecture0414, le",1132, cinema,Tournai
209,btacb1,0412 bien la lecture,414,", le1132 cinema",Tournai
210,btacb1,ive0412 quoi. J'aime,412," bien la lecture0414, le1132 cinema",Tournai
211,btacb1,s pas tras sportive,412," quoi. J'aime0412 bien la lecture0414, le1132 cin",Tournai
212,btacb1," euh, mais sinon, je",132, suis pas tras sportive0412 quoi. J'aime0412 bien,Tournai
213,btacb1, a la Tournaisienne,414,",",Tournai
214,btacb1,ptaame0411s et toute,412,"s les activites, mais euh,",Tournai
215,btacb1,vec0412 les baptaame,411,"s et toute0412s les activites, mais euh,",Tournai
216,btacb1," difficile0414, avec",412," les baptaame0411s et toute0412s les activites, m",Tournai
217,btacb1,adri c'est difficile,414,", avec0412 les baptaame0411s et toute0412s les act",Tournai
218,btacb1," quoi, et souvent le",112," premier quadri c'est difficile0414, avec0412 les",Tournai
219,btacb1,oui. Mais il faut se,112," motiver quoi, et souvent le0112 premier quadri c'",Tournai
220,btacb1,ou de0112 l'aerobic,411, a LouvainlaNeuve0412 mais euh.,Tournai
221,btacb1, a LouvainlaNeuve,412, mais euh.,Tournai
222,btacb1,"on0411 ou euh, ou de",112, l'aerobic0411 a LouvainlaNeuve0412 mais euh.,Tournai
223,btacb1,mme0412 du badminton,411," ou euh, ou de0112 l'aerobic0411 a LouvainlaNe",Tournai
224,btacb1,0112 spor0412t comme,412," du badminton0411 ou euh, ou de0112 l'aerobic0411",Tournai
225,btacb1,1 un peu de0112 spor,412,"t comme0412 du badminton0411 ou euh, ou de0112 l'a",Tournai
226,btacb1, faire0411 un peu de,112," spor0412t comme0412 du badminton0411 ou euh, ou d",Tournai
227,btacb1,aye0412 de1122 faire,411, un peu de0112 spor0412t comme0412 du badminton041,Tournai
228,btacb1,0412 j'essaye0412 de,1122, faire0411 un peu de0112 spor0412t comme0412 du ba,Tournai
229,btacb1,"i, donc0412 j'essaye",412, de1122 faire0411 un peu de0112 spor0412t comme041,Tournai
230,btacb1,"ites chez soi, donc",412, j'essaye0412 de1122 faire0411 un peu de0112 spor0,Tournai
231,btacb1,lus difficile0412 de,1122," continuer ces activites chez soi, donc0412 j'ess",Tournai
232,btacb1,"plus, plus difficile",412," de1122 continuer ces activites chez soi, donc041",Tournai
233,btacb1,"11 aussi, bon mainte",312,"nant euh,",Tournai
234,btacb1, peu de0112 la danse,411," aussi, bon mainte0312nant euh,",Tournai
235,btacb1,"ennis0414, un peu de",112," la danse0411 aussi, bon mainte0312nant euh,",Tournai
236,btacb1, longtemps du tennis,414,", un peu de0112 la danse0411 aussi, bon mainte0312",Tournai
237,btacb1,"BT: Euh, en fait",411," euh (rire). J'ai fait longtemps du tennis0414, un",Tournai
238,btacb1,"Ah euh, on n'est que",412, troiscents hein.,Tournai
239,btacb1,de1112 ce0112 qui se,112, passait avant mais. Possible,Tournai
240,btacb1,au courant de1112 ce,112, qui se0112 passait avant mais. Possible,Tournai
241,btacb1, tras au courant de,1112, ce0112 qui se0112 passait avant mais. Possible,Tournai
242,btacb1," je1132 sais pas, je",132, suis pas tras au courant de1112 ce0112 qui se011,Tournai
243,btacb1,"le mais j/ enfin, je",1132," sais pas, je0132 suis pas tras au courant de1112",Tournai
244,btacb1,BT: Oui c'est possib,452,"le mais j/ enfin, je1132 sais pas, je0132 suis pas",Tournai
245,btacb1,a deuxiame0411 elle,411," est plus,",Tournai
246,btacb1,"dapter, la deuxiame",411," elle0411 est plus,",Tournai
247,btacb1,"euh, il y a moyen de",112," bien s'adapter, la deuxiame0411 elle0411 est plu",Tournai
248,btacb1, autant la premiare,412," candi euh, il y a moyen de0112 bien s'adapter, la",Tournai
249,btacb1,BT: Oui. Franche,312,"ment, autant la premiare0412 candi euh, il y a mo",Tournai
250,btacb1,BT: Ben aa commence,412, cette0411 annee mais bon euh (XX),Tournai
251,btacb1,a commence0412 cette,411, annee mais bon euh (XX),Tournai
253,btacb1,n aa va quoi j'aime,412, bien.,Tournai
254,btacb1,"BT: M, je",132, suis en droit.,Tournai
255,btacb1, langue0412s moderne,422,s jusqu'a la fin quoi.,Tournai
256,btacb1, option latin langue,412,s moderne0422s jusqu'a la fin quoi.,Tournai
257,btacb1,e0412 se1222condaire,414,", et puis, euh j'ai continue en option latin lang",Tournai
258,btacb1,la troisiame0412 se,1222,"condaire0414, et puis, euh j'ai continue en optio",Tournai
259,btacb1,de1122 la troisiame,412," se1222condaire0414, et puis, euh j'ai continue e",Tournai
260,btacb1,ais a partir0412 de,1122," la troisiame0412 se1222condaire0414, et puis, eu",Tournai
261,btacb1, l'anglais a partir,412," de1122 la troisiame0412 se1222condaire0414, et p",Tournai
262,btacb1,e0412 se1222condaire,412," j'ai pris l'option neerlandais, puis euh,",Tournai
263,btacb1,"h, ben, en premiare",412, se1222condaire0412 j'ai pris l'option neerlandai,Tournai
264,btacw1,412 Paule0411 euh ve,1232,nait avec lui.,Tournai
265,btacw1,u sa femme0412 Paule,411, euh ve1232nait avec lui.,Tournai
266,btacw1,lundi perdu sa femme,412, Paule0411 euh ve1232nait avec lui.,Tournai
267,btacw1,Henri Faux lui il ve,212,"nait a, euh, euh, euh tout seul0412 quoi,",Tournai
268,btacw1,", euh, euh tout seul",412," quoi,",Tournai
269,btacw1,s ve0212naient comme,411," euh mettons Henri Faux lui il ve0212nait a, euh,",Tournai
270,btacw1,btacw1 : Mais alor,411,s ils ve0212naient comme0411 euh mettons Henri Fau,Tournai
271,btacw1,ais alor0411s ils ve,212,naient comme0411 euh mettons Henri Faux lui il ve0,Tournai
272,btacw1,"ait tout, tout toute",412,s les.,Tournai
273,btacw1,a section dialectale,413,0,Tournai
274,btacw1,122 t'assure0412 que,1122," ces lundis perdus, c'etait, vraiment on, on resp",Tournai
275,btacw1,412s je0122 t'assure,412," que1122 ces lundis perdus, c'etait, vraiment on,",Tournai
276,btacw1," perdu, alor0412s je",122," t'assure0412 que1122 ces lundis perdus, c'etait,",Tournai
277,btacw1,"22 lundi perdu, alor",412,"s je0122 t'assure0412 que1122 ces lundis perdus, c",Tournai
278,btacw1,tuz] ensemb0452le le,1122," lundi perdu, alor0412s je0122 t'assure0412 que112",Tournai
279,btacw1,ous0411 [tuz] ensemb,452,"le le1122 lundi perdu, alor0412s je0122 t'assure04",Tournai
280,btacw1,BT: tous,411," [tuz] ensemb0452le le1122 lundi perdu, alor0412s",Tournai
281,btacw1,"414, ben on a encore",412, fait.,Tournai
282,btacw1,a/ l'annee suivante,414,", ben on a encore0412 fait.",Tournai
283,btacw1,du a la maison donc,411," euh, ah (euh et) mais l'a/ l'annee d'apras ou l",Tournai
284,btacw1, voila on a fait le,112," lundi perdu a la maison donc0411 euh, ah (euh et",Tournai
285,btacw1,ons. Euh du folklore,412," tournaisien, on l'a f/ euh (XX), hein, et.",Tournai
286,btacw1,Fallait donner toute,412,s les explications. Euh du folklore0412 tournaisie,Tournai
287,btacw1,1132 lapin avant que,1112, tout a ete enre1312gistre hein.,Tournai
288,btacw1,12 tout a ete enre,1312,gistre hein.,Tournai
289,btacw1,"faire0412 le la/, le",1132, lapin avant que1112 tout a ete enre1312gistre,Tournai
290,btacw1,uis il a fallu faire,412," le la/, le1132 lapin avant que1112 tout a ete e",Tournai
291,btacw1,raiment ils ont enre,1312,"gistre puis il a fallu faire0412 le la/, le1132 l",Tournai
292,btacw1,sont la tu vas voir,413," (rire). Et en effet aa a ete, vraiment ils on",Tournai
293,btacw1,puis on ne0112 pense,412, plus qu'ils sont la tu vas voir0413' (rire). Et,Tournai
294,btacw1, debut on est un pe,212,"tit peu an/,",Tournai
295,btacw1,BT: et puis on ne,112, pense0412 plus qu'ils sont la tu vas voir0413' (,Tournai
296,btacw1,"12 la tele', il me",112," dit 'si, si au debut on est un pe0212tit peu an/",Tournai
297,btacw1,hein euh des gens de,112," la tele', il me0112 dit 'si, si au debut on es",Tournai
298,btacw1,a aat0452re la avec,411," euh, hein euh des gens de0112 la tele', il me01",Tournai
299,btacw1,412s quand on va aat,452,"re la avec0411 euh, hein euh des gens de0112 la t",Tournai
300,btacw1,us aat0452re naturel,412,"s quand on va aat0452re la avec0411 euh, hein euh",Tournai
301,btacw1,n ne0112 va plus aat,452,re naturel0412s quand on va aat0452re la avec0411,Tournai
302,btacw1,: 'Roh oufti ecoute,411, on ne0112 va plus aat0452re naturel0412s quand on,Tournai
303,btacw1,ti ecoute0411 on ne,112, va plus aat0452re naturel0412s quand on va aat045,Tournai
304,btacw1,drait ve0212nir enre,1312,gistrer'.,Tournai
305,btacw1,isme1422 voudrait ve,212,nir enre1312gistrer'.,Tournai
306,btacw1,", euh TeleTourisme",1422, voudrait ve0212nir enre1312gistrer'.,Tournai
307,btacw1,0112 te1122 derange,412," pas mais, euh TeleTourisme1422 voudrait ve0212n",Tournai
308,btacw1,", 'euh aa ne0112 te",1122," derange0412 pas mais, euh TeleTourisme1422 vou",Tournai
